id_accidente,fecha,d_a,gravedad,peaton,automovil,campaero,camioneta,micro,buseta,bus,camion,volqueta,moto,bicicleta,otro,via_1,barrio,entidad,id_comuna,nombrecomuna,propietario_de_veh_culo,diurnio_nocturno,hora_restriccion_moto
882,2012-03-14 18:20:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Floresta,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
883,2012-03-14 19:10:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Nocturno,Sin restricción
884,2012-03-14 19:05:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,El Prado,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,No aplica
885,2012-03-14 19:50:00,Miercoles,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Alvarez,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,No aplica
886,2012-03-14 07:00:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
887,2012-03-15 20:15:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
888,2012-03-15 12:40:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,1,0,0,1,AUTOPISTA  CUCUTA,Morrorico,AGENTES DTB,C14, MORRORICO,Empresa,Diurno,No aplica
889,2012-03-15 10:10:00,Jueves,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Girardot,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
890,2012-03-15 12:30:00,Jueves,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
891,2012-03-15 10:05:00,Jueves,Solo Daños,0,1,0,0,0,1,0,0,0,1,0,0,AVENIDA  GONZALEZ VALENCIA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
892,2012-03-15 14:20:00,Jueves,Solo Daños,0,0,0,1,0,0,0,0,0,0,0,1,CARRERA,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Diurno,No aplica
893,2012-03-15 18:50:00,Jueves,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,Sin restricción
894,2012-03-15 08:25:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,San Martin,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
895,2012-03-15 17:30:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
896,2012-03-16 02:20:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
897,2012-03-16 04:00:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Floresta,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
898,2012-03-16 08:20:00,Viernes,Con Heridos,0,1,0,1,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Diurno,No aplica
899,2012-03-16 15:25:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
900,2012-03-16 19:15:00,Viernes,Solo Daños,0,1,2,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
901,2012-03-16 09:00:00,Viernes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,SANTA BARBARA,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Diurno,No aplica
902,2012-03-16 06:54:00,Viernes,Con Muertos,1,1,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Ciudad Venecia,AGENTES DTB,C11, SUR,Empresa,Diurno,No aplica
903,2012-03-16 05:50:00,Viernes,Solo Daños,0,1,0,0,0,0,1,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
904,2012-03-16 09:30:00,Viernes,Con Heridos,0,1,0,1,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
905,2012-03-16 14:40:00,Viernes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CALLE,Universidad,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
906,2012-03-16 19:00:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,Sin restricción
907,2012-03-16 00:40:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,0,0,1,AUTOPISTA  NORTE,Morrorico,AGENTES DTB,C01, NORTE,Empresa,Nocturno,No aplica
908,2012-03-16 03:00:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Africa,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Nocturno,No aplica
909,2012-03-16 09:10:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
910,2012-03-17 21:50:00,Sabado,Con Heridos,0,3,0,0,0,0,0,0,0,1,0,0,ANILLO VIAL,Cafe Madrid,AGENTES DTB,C01, NORTE,Particular,Nocturno,Sin restricción
911,2012-03-17 08:25:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
912,2012-03-17 17:30:00,Sabado,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,CALLE,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
913,2012-03-17 09:30:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,3,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
914,2012-03-17 15:10:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
915,2012-03-17 20:30:00,Sabado,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
916,2012-03-17 21:20:00,Sabado,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
917,2012-03-17 10:45:00,Sabado,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Santander,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
918,2012-03-17 17:20:00,Sabado,Con Heridos,0,0,0,0,0,0,0,1,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
919,2012-03-18 02:20:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,AVENIDA LOS ESTUDIANTES,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Nocturno,No aplica
920,2012-03-18 23:30:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Nocturno,Sin restricción
921,2012-03-18 21:30:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Nocturno,No aplica
922,2012-03-18 10:40:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA Q SECA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,No aplica
923,2012-03-18 11:00:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
924,2012-03-18 08:30:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,El Prado,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
925,2012-03-18 21:35:00,Domingo,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,No aplica
926,2012-03-18 22:30:00,Domingo,Con Heridos,0,0,0,1,0,0,0,0,0,0,1,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,No aplica
927,2012-03-18 14:50:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
928,2012-03-18 10:00:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,1,0,CARRERA,La Salle,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
929,2012-03-18 13:20:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,DIAGONAL,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Diurno,No aplica
930,2012-03-19 16:00:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
931,2012-03-19 17:50:00,Lunes,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
932,2012-03-19 11:15:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
933,2012-03-19 11:20:00,Lunes,Con Heridos,0,1,0,0,0,1,0,0,0,1,0,0,CALLE,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
934,2012-03-19 12:30:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,AUTOPISTA  NORTE,Colorados,AGENTES DTB,C01, NORTE,Particular,Diurno,No aplica
935,2012-03-19 16:00:00,Lunes,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,AUTOPISTA GIRÓN,Africa,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,Sin restricción
936,2012-03-20 17:00:00,Martes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
937,2012-03-20 09:30:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
938,2012-03-20 12:05:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
939,2012-03-20 15:20:00,Martes,Con Heridos,0,0,1,1,0,0,0,0,0,2,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
940,2012-03-20 16:30:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
941,2012-03-20 06:50:00,Martes,Con Heridos,0,1,0,1,0,0,0,0,0,0,0,0,AUTOPISTA  NORTE,Olas II,AGENTES DTB,C02, NORORIENTAL,Particular,Diurno,No aplica
942,2012-03-20 12:00:00,Martes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,Girardot,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,No aplica
943,2012-03-20 20:50:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,LA TRINIDAD,AGENTES DTB,C24, CALDAS - REPOSO,Empresa,Nocturno,Sin restricción
944,2012-03-20 00:10:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Monterredondo,AGENTES DTB,C17, MUTIS,Particular,Nocturno,No aplica
945,2012-03-20 22:40:00,Martes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Nocturno,No aplica
946,2012-03-20 21:00:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
947,2012-03-20 14:00:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,BOULEVAR SANTANDER,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
948,2012-03-20 18:40:00,Martes,Con Heridos,0,0,0,0,0,1,0,0,1,0,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Nocturno,No aplica
949,2012-03-20 10:50:00,Martes,Solo Daños,0,0,0,0,0,2,0,0,0,0,0,0,AVENIDA Q SECA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
950,2012-03-20 16:20:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
951,2012-03-20 17:45:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
952,2012-03-21 17:30:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
953,2012-03-21 07:20:00,Miercoles,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
954,2012-03-21 11:00:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
955,2012-03-21 15:40:00,Miercoles,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
956,2012-03-21 11:00:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Gaitan,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
957,2012-03-21 10:15:00,Miercoles,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
958,2012-03-21 14:50:00,Miercoles,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Diurno,Sin restricción
959,2012-03-22 13:30:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,El Tejar,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Diurno,Sin restricción
960,2012-03-22 17:10:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA  NORTE,Cafe Madrid,AGENTES DTB,C01, NORTE,Particular,Diurno,Sin restricción
961,2012-03-22 19:00:00,Jueves,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
962,2012-03-22 18:15:00,Jueves,Con Heridos,2,0,0,0,0,0,0,0,0,1,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,Sin restricción
963,2012-03-22 11:00:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,AVENIDA  GONZALEZ VALENCIA,Conucos,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
964,2012-03-22 16:37:00,Jueves,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
965,2012-03-22 12:00:00,Jueves,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Diurno,Sin restricción
966,2012-03-22 12:20:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
967,2012-03-22 14:50:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL,Asturias,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
968,2012-03-22 16:00:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
969,2012-03-22 20:30:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,CARRERA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,No aplica
970,2012-03-22 15:20:00,Jueves,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Kennedy,AGENTES DTB,C01, NORTE,Particular,Diurno,Sin restricción
971,2012-03-22 05:30:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,2,ANILLO VIAL,Cafe Madrid,AGENTES DTB,C01, NORTE,Empresa,Nocturno,No aplica
972,2012-03-22 12:15:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,DIAGONAL 15,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
973,2012-03-23 14:30:00,Viernes,Solo Daños,0,2,1,0,0,0,0,0,0,0,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Diurno,No aplica
974,2012-03-23 13:45:00,Viernes,Solo Daños,0,0,0,0,0,2,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
975,2012-03-23 15:15:00,Viernes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
976,2012-03-23 19:00:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Kennedy,AGENTES DTB,C01, NORTE,Particular,Nocturno,No aplica
977,2012-03-23 07:30:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,Sin restricción
978,2012-03-23 18:40:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA,Diamante I,AGENTES DTB,C09, LA PEDREGOSA,Particular,Nocturno,No aplica
979,2012-03-23 15:40:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL ORIENTAL,Lagos del Cacique,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Diurno,Sin restricción
980,2012-03-23 17:40:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
981,2012-03-23 22:35:00,Viernes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Mutualidad,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
982,2012-03-23 14:15:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
983,2012-03-24 00:50:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CALLE,Regaderos Norte,AGENTES DTB,C02, NORORIENTAL,Particular,Nocturno,En restricción
984,2012-03-24 22:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AVENIDA SAMANES,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Nocturno,Sin restricción
985,2012-03-24 22:30:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,San Miguel,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,Sin restricción
986,2012-03-24 12:00:00,Sabado,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Ceiba,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
987,2012-03-24 13:30:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
988,2012-03-24 14:30:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
989,2012-03-24 13:30:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,CARRERA,Albania,AGENTES DTB,C14, MORRORICO,Particular,Diurno,Sin restricción
990,2012-03-24 17:30:00,Sabado,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,1,AVENIDA Q SECA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
991,2012-03-24 09:00:00,Sabado,Con Heridos,0,0,0,0,0,0,0,1,0,1,0,0,AUTOPISTA  NORTE,Olas II,AGENTES DTB,C02, NORORIENTAL,Particular,Diurno,Sin restricción
992,2012-03-24 08:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Particular,Diurno,No aplica
993,2012-03-24 21:00:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,San Miguel,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,No aplica
994,2012-03-24 01:10:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,0,1,0,CALLE,Universidad,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,No aplica
995,2012-03-24 20:55:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA  NORTE,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Particular,Nocturno,Sin restricción
996,2012-03-24 08:40:00,Sabado,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
997,2012-03-24 12:45:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,La Victoria,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
998,2012-03-25 00:28:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Particular,Nocturno,En restricción
999,2012-03-25 08:00:00,Domingo,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA,El Prado,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
1000,2012-03-25 11:00:00,Domingo,Solo Daños,0,0,0,0,0,1,1,0,0,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
